Giorno,Mese,Anno,GradoFix,OraFix5
4,7,2013,18,22:00:00
4,7,2013,16,23:00:00
4,7,2013,15,00:00:00
5,7,2013,14,01:00:00
5,7,2013,13,02:00:00
5,7,2013,11,03:00:00
5,7,2013,11,04:00:00
5,7,2013,11,05:00:00
5,7,2013,11,06:00:00
5,7,2013,13,07:00:00
5,7,2013,16,08:00:00
5,7,2013,18,09:00:00
5,7,2013,20,10:00:00
5,7,2013,20,11:00:00
5,7,2013,22,12:00:00
5,7,2013,23,13:00:00
5,7,2013,23,14:00:00
5,7,2013,25,15:00:00
5,7,2013,27,16:00:00
5,7,2013,26,17:00:00
5,7,2013,26,18:00:00
5,7,2013,25,19:00:00
5,7,2013,23,20:00:00
5,7,2013,21,21:00:00
5,7,2013,19,22:00:00
5,7,2013,18,23:00:00
5,7,2013,17,00:00:00
6,7,2013,16,01:00:00
6,7,2013,14,02:00:00
6,7,2013,13,03:00:00
6,7,2013,12,04:00:00
6,7,2013,11,05:00:00
6,7,2013,12,06:00:00
6,7,2013,14,07:00:00
6,7,2013,17,08:00:00
6,7,2013,19,09:00:00
6,7,2013,21,10:00:00
6,7,2013,23,11:00:00
6,7,2013,24,12:00:00
6,7,2013,24,13:00:00
6,7,2013,26,14:00:00
6,7,2013,26,15:00:00
6,7,2013,27,16:00:00
6,7,2013,27,17:00:00
6,7,2013,28,18:00:00
6,7,2013,27,19:00:00
6,7,2013,26,20:00:00
6,7,2013,24,21:00:00
6,7,2013,22,22:00:00
6,7,2013,20,23:00:00
6,7,2013,19,00:00:00
7,7,2013,18,01:00:00
7,7,2013,17,02:00:00
7,7,2013,17,03:00:00
7,7,2013,16,04:00:00
7,7,2013,15,05:00:00
7,7,2013,15,06:00:00
7,7,2013,17,07:00:00
7,7,2013,19,08:00:00
7,7,2013,22,09:00:00
7,7,2013,23,10:00:00
7,7,2013,25,11:00:00
7,7,2013,26,12:00:00
7,7,2013,27,13:00:00
7,7,2013,28,14:00:00
7,7,2013,28,15:00:00
7,7,2013,28,16:00:00
7,7,2013,28,17:00:00
7,7,2013,28,18:00:00
7,7,2013,27,19:00:00
7,7,2013,25,20:00:00
7,7,2013,23,21:00:00
7,7,2013,22,22:00:00
7,7,2013,21,23:00:00
7,7,2013,19,00:00:00
8,7,2013,19,01:00:00
8,7,2013,18,02:00:00
8,7,2013,17,03:00:00
8,7,2013,16,04:00:00
8,7,2013,15,05:00:00
8,7,2013,15,06:00:00
8,7,2013,16,07:00:00
8,7,2013,18,08:00:00
8,7,2013,20,09:00:00
8,7,2013,21,10:00:00
8,7,2013,23,11:00:00
8,7,2013,24,12:00:00
8,7,2013,25,13:00:00
8,7,2013,26,14:00:00
8,7,2013,26,15:00:00
8,7,2013,27,16:00:00
8,7,2013,26,17:00:00
8,7,2013,25,18:00:00
8,7,2013,25,19:00:00
8,7,2013,24,20:00:00
8,7,2013,22,21:00:00
8,7,2013,20,22:00:00
8,7,2013,18,23:00:00
8,7,2013,18,00:00:00
9,7,2013,16,01:00:00
9,7,2013,16,02:00:00
9,7,2013,15,03:00:00
9,7,2013,13,04:00:00
9,7,2013,13,05:00:00
9,7,2013,12,06:00:00
9,7,2013,13,07:00:00
9,7,2013,15,08:00:00
9,7,2013,16,09:00:00
9,7,2013,18,10:00:00
9,7,2013,20,11:00:00
9,7,2013,22,12:00:00
9,7,2013,24,13:00:00
9,7,2013,25,14:00:00
9,7,2013,25,15:00:00
9,7,2013,26,16:00:00
9,7,2013,25,17:00:00
9,7,2013,26,18:00:00
9,7,2013,25,19:00:00
9,7,2013,25,20:00:00
9,7,2013,23,21:00:00
9,7,2013,21,22:00:00
9,7,2013,19,23:00:00
9,7,2013,17,00:00:00
10,7,2013,16,01:00:00
10,7,2013,16,02:00:00
10,7,2013,15,03:00:00
10,7,2013,14,04:00:00
10,7,2013,13,05:00:00
10,7,2013,14,06:00:00
10,7,2013,15,07:00:00
10,7,2013,18,08:00:00
10,7,2013,19,09:00:00
10,7,2013,21,10:00:00
10,7,2013,21,11:00:00
10,7,2013,23,12:00:00
10,7,2013,23,13:00:00
10,7,2013,23,14:00:00
10,7,2013,22,15:00:00
10,7,2013,23,16:00:00
10,7,2013,23,17:00:00
10,7,2013,21,18:00:00
10,7,2013,20,19:00:00
10,7,2013,19,20:00:00
10,7,2013,17,21:00:00
10,7,2013,15,22:00:00
10,7,2013,14,23:00:00
10,7,2013,12,00:00:00
11,7,2013,12,01:00:00
11,7,2013,12,02:00:00
11,7,2013,12,03:00:00
11,7,2013,12,04:00:00
11,7,2013,12,05:00:00
11,7,2013,12,06:00:00
11,7,2013,12,07:00:00
11,7,2013,13,08:00:00
11,7,2013,13,09:00:00
11,7,2013,14,10:00:00
11,7,2013,16,11:00:00
11,7,2013,18,12:00:00
11,7,2013,19,13:00:00
11,7,2013,20,14:00:00
11,7,2013,21,15:00:00
11,7,2013,22,16:00:00
11,7,2013,23,17:00:00
11,7,2013,22,18:00:00
11,7,2013,21,19:00:00
11,7,2013,21,20:00:00
11,7,2013,19,21:00:00
11,7,2013,17,22:00:00
11,7,2013,15,23:00:00
11,7,2013,14,00:00:00
12,7,2013,14,01:00:00
12,7,2013,14,02:00:00
12,7,2013,14,03:00:00
12,7,2013,13,04:00:00
12,7,2013,12,05:00:00
12,7,2013,12,06:00:00
12,7,2013,12,07:00:00
12,7,2013,13,08:00:00
12,7,2013,13,09:00:00
12,7,2013,14,10:00:00
12,7,2013,15,11:00:00
12,7,2013,18,12:00:00
12,7,2013,19,13:00:00
12,7,2013,21,14:00:00
12,7,2013,22,15:00:00
12,7,2013,23,16:00:00
12,7,2013,25,17:00:00
12,7,2013,25,18:00:00
12,7,2013,25,19:00:00
12,7,2013,24,20:00:00
12,7,2013,22,21:00:00
12,7,2013,20,22:00:00
12,7,2013,19,23:00:00
12,7,2013,17,00:00:00
13,7,2013,16,01:00:00
13,7,2013,16,02:00:00
13,7,2013,15,03:00:00
13,7,2013,15,04:00:00
13,7,2013,14,05:00:00
13,7,2013,14,06:00:00
13,7,2013,16,07:00:00
13,7,2013,18,08:00:00
13,7,2013,21,09:00:00
13,7,2013,24,10:00:00
13,7,2013,26,11:00:00
13,7,2013,27,12:00:00
13,7,2013,28,13:00:00
13,7,2013,29,14:00:00
13,7,2013,29,15:00:00
13,7,2013,30,16:00:00
13,7,2013,30,17:00:00
13,7,2013,29,18:00:00
13,7,2013,29,19:00:00
13,7,2013,28,20:00:00
13,7,2013,26,21:00:00
13,7,2013,23,22:00:00
13,7,2013,22,23:00:00
13,7,2013,21,00:00:00
14,7,2013,20,01:00:00
14,7,2013,19,02:00:00
14,7,2013,18,03:00:00
14,7,2013,18,04:00:00
14,7,2013,17,05:00:00
14,7,2013,17,06:00:00
14,7,2013,18,07:00:00
14,7,2013,19,08:00:00
14,7,2013,21,09:00:00
14,7,2013,23,10:00:00
14,7,2013,24,11:00:00
14,7,2013,26,12:00:00
14,7,2013,26,13:00:00
14,7,2013,27,14:00:00
14,7,2013,28,15:00:00
14,7,2013,28,16:00:00
14,7,2013,28,17:00:00
14,7,2013,28,18:00:00
14,7,2013,27,19:00:00
14,7,2013,26,20:00:00
14,7,2013,26,21:00:00
14,7,2013,25,22:00:00
14,7,2013,24,23:00:00
14,7,2013,21,00:00:00
15,7,2013,22,01:00:00
15,7,2013,21,02:00:00
15,7,2013,18,03:00:00
15,7,2013,17,04:00:00
15,7,2013,16,05:00:00
15,7,2013,16,06:00:00
15,7,2013,17,07:00:00
15,7,2013,19,08:00:00
15,7,2013,20,09:00:00
15,7,2013,22,10:00:00
15,7,2013,24,11:00:00
15,7,2013,26,12:00:00
15,7,2013,28,13:00:00
15,7,2013,28,14:00:00
15,7,2013,28,15:00:00
15,7,2013,29,16:00:00
15,7,2013,29,17:00:00
15,7,2013,29,18:00:00
15,7,2013,28,19:00:00
15,7,2013,26,20:00:00
15,7,2013,25,21:00:00
15,7,2013,24,22:00:00
15,7,2013,22,23:00:00
15,7,2013,20,00:00:00
16,7,2013,18,02:00:00
16,7,2013,17,03:00:00
16,7,2013,17,04:00:00
16,7,2013,16,05:00:00
16,7,2013,16,06:00:00
16,7,2013,17,07:00:00
16,7,2013,19,08:00:00
16,7,2013,20,09:00:00
16,7,2013,22,10:00:00
16,7,2013,25,11:00:00
16,7,2013,27,12:00:00
16,7,2013,28,13:00:00
16,7,2013,28,14:00:00
16,7,2013,29,15:00:00
16,7,2013,29,16:00:00
16,7,2013,31,17:00:00
16,7,2013,29,18:00:00
16,7,2013,29,19:00:00
16,7,2013,28,20:00:00
16,7,2013,26,21:00:00
16,7,2013,25,22:00:00
16,7,2013,23,23:00:00
16,7,2013,22,00:00:00
17,7,2013,21,01:00:00
17,7,2013,20,02:00:00
17,7,2013,18,03:00:00
17,7,2013,17,04:00:00
17,7,2013,16,05:00:00
17,7,2013,16,06:00:00
17,7,2013,18,07:00:00
17,7,2013,20,08:00:00
17,7,2013,23,09:00:00
17,7,2013,25,10:00:00
17,7,2013,27,11:00:00
17,7,2013,28,12:00:00
17,7,2013,29,13:00:00
17,7,2013,29,14:00:00
17,7,2013,31,15:00:00
17,7,2013,31,16:00:00
17,7,2013,30,17:00:00
17,7,2013,30,18:00:00
17,7,2013,29,19:00:00
17,7,2013,27,20:00:00
17,7,2013,25,21:00:00
17,7,2013,24,22:00:00
17,7,2013,23,23:00:00
17,7,2013,21,00:00:00
18,7,2013,20,01:00:00
18,7,2013,20,02:00:00
18,7,2013,19,03:00:00
18,7,2013,19,04:00:00
18,7,2013,18,05:00:00
18,7,2013,18,06:00:00
18,7,2013,18,07:00:00
18,7,2013,20,08:00:00
18,7,2013,22,09:00:00
18,7,2013,24,10:00:00
18,7,2013,25,11:00:00
18,7,2013,27,12:00:00
18,7,2013,27,13:00:00
18,7,2013,28,14:00:00
18,7,2013,28,15:00:00
18,7,2013,28,16:00:00
18,7,2013,28,17:00:00
18,7,2013,28,18:00:00
18,7,2013,27,19:00:00
18,7,2013,25,20:00:00
18,7,2013,23,21:00:00
18,7,2013,21,22:00:00
18,7,2013,20,23:00:00
18,7,2013,19,00:00:00
19,7,2013,18,01:00:00
19,7,2013,18,02:00:00
19,7,2013,17,03:00:00
19,7,2013,16,04:00:00
19,7,2013,16,05:00:00
19,7,2013,16,06:00:00
19,7,2013,17,07:00:00
19,7,2013,19,08:00:00
19,7,2013,21,09:00:00
19,7,2013,23,10:00:00
19,7,2013,24,11:00:00
19,7,2013,26,12:00:00
19,7,2013,27,13:00:00
19,7,2013,27,14:00:00
19,7,2013,28,15:00:00
19,7,2013,29,16:00:00
19,7,2013,29,17:00:00
19,7,2013,27,18:00:00
19,7,2013,27,19:00:00
19,7,2013,25,20:00:00
19,7,2013,23,21:00:00
19,7,2013,22,22:00:00
19,7,2013,21,23:00:00
19,7,2013,20,00:00:00
20,7,2013,19,01:00:00
20,7,2013,18,02:00:00
20,7,2013,18,03:00:00
20,7,2013,17,04:00:00
20,7,2013,16,05:00:00
20,7,2013,17,06:00:00
20,7,2013,17,07:00:00
20,7,2013,19,08:00:00
20,7,2013,20,09:00:00
20,7,2013,21,10:00:00
20,7,2013,20,11:00:00
20,7,2013,21,12:00:00
20,7,2013,20,13:00:00
20,7,2013,21,14:00:00
20,7,2013,23,15:00:00
20,7,2013,23,16:00:00
20,7,2013,23,17:00:00
20,7,2013,23,18:00:00
20,7,2013,22,19:00:00
20,7,2013,21,20:00:00
20,7,2013,20,21:00:00
20,7,2013,19,22:00:00
20,7,2013,19,23:00:00
20,7,2013,18,00:00:00
21,7,2013,17,01:00:00
21,7,2013,17,02:00:00
21,7,2013,17,03:00:00
21,7,2013,17,04:00:00
21,7,2013,17,05:00:00
21,7,2013,17,06:00:00
21,7,2013,17,07:00:00
21,7,2013,17,08:00:00
21,7,2013,18,09:00:00
21,7,2013,18,10:00:00
21,7,2013,19,11:00:00
21,7,2013,19,12:00:00
21,7,2013,22,13:00:00
21,7,2013,24,14:00:00
21,7,2013,25,15:00:00
21,7,2013,27,16:00:00
21,7,2013,27,17:00:00
21,7,2013,27,18:00:00
21,7,2013,27,19:00:00
21,7,2013,26,20:00:00
21,7,2013,24,21:00:00
21,7,2013,22,22:00:00
21,7,2013,21,23:00:00
21,7,2013,20,00:00:00
22,7,2013,19,01:00:00
22,7,2013,19,02:00:00
22,7,2013,18,03:00:00
22,7,2013,18,04:00:00
22,7,2013,17,05:00:00
22,7,2013,17,06:00:00
22,7,2013,17,07:00:00
22,7,2013,18,08:00:00
22,7,2013,20,09:00:00
22,7,2013,22,10:00:00
22,7,2013,26,11:00:00
22,7,2013,29,12:00:00
22,7,2013,30,13:00:00
22,7,2013,33,14:00:00
22,7,2013,33,15:00:00
22,7,2013,32,16:00:00
22,7,2013,32,17:00:00
22,7,2013,32,18:00:00
22,7,2013,30,19:00:00
22,7,2013,28,20:00:00
22,7,2013,26,21:00:00
22,7,2013,25,22:00:00
22,7,2013,25,23:00:00
22,7,2013,22,00:00:00
23,7,2013,22,01:00:00
23,7,2013,22,02:00:00
23,7,2013,20,03:00:00
23,7,2013,20,04:00:00
23,7,2013,20,05:00:00
23,7,2013,20,06:00:00
23,7,2013,21,07:00:00
23,7,2013,22,08:00:00
23,7,2013,23,09:00:00
23,7,2013,24,10:00:00
23,7,2013,26,11:00:00
23,7,2013,23,12:00:00
23,7,2013,25,13:00:00
23,7,2013,27,14:00:00
23,7,2013,29,15:00:00
23,7,2013,28,16:00:00
23,7,2013,26,17:00:00
23,7,2013,26,18:00:00
23,7,2013,26,19:00:00
23,7,2013,24,20:00:00
23,7,2013,23,21:00:00
23,7,2013,21,22:00:00
23,7,2013,20,23:00:00
23,7,2013,19,00:00:00
24,7,2013,18,01:00:00
24,7,2013,17,02:00:00
24,7,2013,17,03:00:00
24,7,2013,16,04:00:00
24,7,2013,15,05:00:00
24,7,2013,15,06:00:00
24,7,2013,16,07:00:00
24,7,2013,17,08:00:00
24,7,2013,18,09:00:00
24,7,2013,19,10:00:00
24,7,2013,20,11:00:00
24,7,2013,22,12:00:00
24,7,2013,25,13:00:00
24,7,2013,25,14:00:00
24,7,2013,27,15:02:00
24,7,2013,26,16:00:00
24,7,2013,26,17:00:00
24,7,2013,26,18:00:00
24,7,2013,25,19:00:00
24,7,2013,23,20:00:00
24,7,2013,22,21:00:00
24,7,2013,21,22:00:00
24,7,2013,20,23:00:00
24,7,2013,19,00:00:00
25,7,2013,18,01:00:00
25,7,2013,18,02:00:00
25,7,2013,18,03:00:00
25,7,2013,18,04:00:00
25,7,2013,16,05:00:00
25,7,2013,17,06:00:00
25,7,2013,17,07:00:00
25,7,2013,18,08:00:00
25,7,2013,19,09:00:00
25,7,2013,20,10:00:00
25,7,2013,21,11:00:00
25,7,2013,23,11:45:00
25,7,2013,24,12:00:00
25,7,2013,23,13:00:00
25,7,2013,24,13:49:00
25,7,2013,24,14:00:00
25,7,2013,25,15:00:00
25,7,2013,25,16:00:00
25,7,2013,26,17:00:00
25,7,2013,25,18:00:00
25,7,2013,23,19:00:00
25,7,2013,22,20:00:00
25,7,2013,20,21:00:00
25,7,2013,19,22:00:00
25,7,2013,18,23:00:00
25,7,2013,17,00:00:00
26,7,2013,16,01:00:00
26,7,2013,14,02:00:00
26,7,2013,14,03:00:00
26,7,2013,15,04:00:00
26,7,2013,14,05:00:00
26,7,2013,13,06:00:00
26,7,2013,15,07:00:00
26,7,2013,17,08:00:00
26,7,2013,18,09:00:00
26,7,2013,21,10:00:00
26,7,2013,22,11:00:00
26,7,2013,23,12:00:00
26,7,2013,24,13:00:00
26,7,2013,25,14:00:00
26,7,2013,25,15:00:00
26,7,2013,26,16:00:00
26,7,2013,26,17:00:00
26,7,2013,26,18:00:00
26,7,2013,26,19:00:00
26,7,2013,24,20:00:00
26,7,2013,22,21:00:00
26,7,2013,21,22:00:00
26,7,2013,20,23:00:00
26,7,2013,19,00:00:00
27,7,2013,17,01:00:00
27,7,2013,15,02:00:00
27,7,2013,15,03:00:00
27,7,2013,14,04:00:00
27,7,2013,13,05:00:00
27,7,2013,13,06:00:00
27,7,2013,14,07:00:00
27,7,2013,15,08:00:00
27,7,2013,18,09:00:00
27,7,2013,21,10:00:00
27,7,2013,22,11:00:00
27,7,2013,25,12:00:00
27,7,2013,27,13:00:00
27,7,2013,28,14:00:00
27,7,2013,28,15:00:00
27,7,2013,28,16:00:00
27,7,2013,24,17:00:00
27,7,2013,24,18:00:00
27,7,2013,23,19:00:00
27,7,2013,18,20:00:00
27,7,2013,17,21:00:00
27,7,2013,17,22:00:00
27,7,2013,17,23:00:00
27,7,2013,17,00:00:00
28,7,2013,17,01:00:00
28,7,2013,16,02:00:00
28,7,2013,16,03:00:00
28,7,2013,16,04:00:00
28,7,2013,15,05:00:00
28,7,2013,15,06:00:00
28,7,2013,15,07:00:00
28,7,2013,17,08:00:00
28,7,2013,19,09:00:00
28,7,2013,19,10:00:00
28,7,2013,20,11:00:00
28,7,2013,22,12:00:00
28,7,2013,23,13:00:00
28,7,2013,23,14:00:00
28,7,2013,24,15:00:00
28,7,2013,19,16:00:00
28,7,2013,21,17:00:00
28,7,2013,22,18:00:00
28,7,2013,21,19:00:00
28,7,2013,20,20:00:00
28,7,2013,20,21:00:00
28,7,2013,19,22:00:00
28,7,2013,19,23:00:00
28,7,2013,16,00:00:00
29,7,2013,16,01:00:00
29,7,2013,16,02:00:00
29,7,2013,16,03:00:00
29,7,2013,16,04:00:00
29,7,2013,16,05:00:00
29,7,2013,16,06:00:00
29,7,2013,17,07:00:00
29,7,2013,18,08:00:00
29,7,2013,19,09:00:00
29,7,2013,19,10:00:00
29,7,2013,21,11:00:00
29,7,2013,22,12:00:00
29,7,2013,20,13:00:00
29,7,2013,21,14:00:00
29,7,2013,22,15:00:00
29,7,2013,22,16:00:00
29,7,2013,23,17:00:00
29,7,2013,22,18:00:00
29,7,2013,18,19:00:00
29,7,2013,19,20:00:00
29,7,2013,17,21:00:00
29,7,2013,16,22:00:00
29,7,2013,15,23:00:00
29,7,2013,15,00:00:00
30,7,2013,16,01:00:00
30,7,2013,15,02:00:00
30,7,2013,15,03:00:00
30,7,2013,15,04:00:00
30,7,2013,15,05:00:00
30,7,2013,15,06:00:00
30,7,2013,16,07:00:00
30,7,2013,17,08:00:00
30,7,2013,16,08:52:00
30,7,2013,16,09:00:00
30,7,2013,16,09:42:00
30,7,2013,16,10:00:00
30,7,2013,16,11:00:00
30,7,2013,17,12:00:00
30,7,2013,17,13:00:00
30,7,2013,18,14:00:00
30,7,2013,19,15:00:00
30,7,2013,21,16:00:00
30,7,2013,21,17:00:00
30,7,2013,22,18:00:00
30,7,2013,22,19:00:00
30,7,2013,21,20:00:00
30,7,2013,19,21:00:00
30,7,2013,19,22:00:00
30,7,2013,18,23:00:00
30,7,2013,17,00:00:00
31,7,2013,17,01:00:00
31,7,2013,17,02:00:00
31,7,2013,17,03:00:00
31,7,2013,17,04:00:00
31,7,2013,17,05:00:00
31,7,2013,17,06:00:00
31,7,2013,17,07:00:00
31,7,2013,17,08:00:00
31,7,2013,17,09:00:00
31,7,2013,18,10:00:00
31,7,2013,19,11:00:00
31,7,2013,21,12:00:00
31,7,2013,21,13:00:00
31,7,2013,22,14:00:00
31,7,2013,24,15:00:00
31,7,2013,23,16:00:00
31,7,2013,23,17:00:00
31,7,2013,22,18:00:00
31,7,2013,21,19:00:00
31,7,2013,21,20:00:00
31,7,2013,20,21:00:00
31,7,2013,20,22:00:00
31,7,2013,20,23:00:00
31,7,2013,20,00:00:00
1,8,2013,19,01:00:00
1,8,2013,19,02:00:00
1,8,2013,18,03:00:00
1,8,2013,18,04:00:00
1,8,2013,17,05:00:00
1,8,2013,16,06:00:00
1,8,2013,18,07:04:00
1,8,2013,20,08:00:00
1,8,2013,22,09:00:00
1,8,2013,26,10:00:00
1,8,2013,28,11:00:00
1,8,2013,29,12:00:00
1,8,2013,30,13:00:00
1,8,2013,32,14:00:00
1,8,2013,32,15:00:00
1,8,2013,32,16:00:00
1,8,2013,32,17:00:00
1,8,2013,32,18:00:00
1,8,2013,32,19:00:00
1,8,2013,30,20:00:00
1,8,2013,28,21:00:00
1,8,2013,27,22:00:00
1,8,2013,25,23:00:00
1,8,2013,24,00:00:00
2,8,2013,22,01:00:00
2,8,2013,20,02:00:00
2,8,2013,18,03:00:00
2,8,2013,17,04:00:00
2,8,2013,17,05:00:00
2,8,2013,18,06:00:00
2,8,2013,18,07:00:00
2,8,2013,18,08:00:00
2,8,2013,18,08:22:00
2,8,2013,19,09:00:00
2,8,2013,20,10:00:00
2,8,2013,20,11:00:00
2,8,2013,22,12:00:00
2,8,2013,22,13:00:00
2,8,2013,24,14:00:00
2,8,2013,25,15:00:00
2,8,2013,25,16:00:00
2,8,2013,25,17:00:00
2,8,2013,24,18:00:00
2,8,2013,23,19:00:00
2,8,2013,22,20:00:00
2,8,2013,19,21:00:00
2,8,2013,18,22:00:00
2,8,2013,18,23:00:00
2,8,2013,17,00:00:00
3,8,2013,16,01:00:00
3,8,2013,16,02:00:00
3,8,2013,16,03:00:00
3,8,2013,15,04:00:00
3,8,2013,15,05:00:00
3,8,2013,15,06:00:00
3,8,2013,15,07:00:00
3,8,2013,16,08:00:00
3,8,2013,18,09:00:00
3,8,2013,19,10:00:00
3,8,2013,21,11:00:00
3,8,2013,22,12:00:00
3,8,2013,22,13:00:00
3,8,2013,22,14:00:00
3,8,2013,24,15:00:00
3,8,2013,23,16:00:00
3,8,2013,22,17:00:00
3,8,2013,22,18:00:00
3,8,2013,22,19:00:00
3,8,2013,21,20:00:00
3,8,2013,19,21:00:00
3,8,2013,18,22:00:00
3,8,2013,17,23:00:00
3,8,2013,16,00:00:00
4,8,2013,15,01:00:00
4,8,2013,15,02:00:00
4,8,2013,14,03:00:00
4,8,2013,15,04:00:00
4,8,2013,15,05:00:00
4,8,2013,15,06:00:00
4,8,2013,16,07:00:00
4,8,2013,17,08:00:00
4,8,2013,18,09:00:00
4,8,2013,20,10:00:00
4,8,2013,21,11:00:00
4,8,2013,21,12:00:00
4,8,2013,23,13:00:00
4,8,2013,22,14:00:00
4,8,2013,22,15:00:00
4,8,2013,22,16:00:00
4,8,2013,22,17:00:00
4,8,2013,21,18:00:00
4,8,2013,21,19:00:00
4,8,2013,20,20:00:00
4,8,2013,19,21:00:00
4,8,2013,18,22:00:00
4,8,2013,18,23:00:00
4,8,2013,18,00:00:00
5,8,2013,18,01:00:00
5,8,2013,17,02:00:00
5,8,2013,17,03:00:00
5,8,2013,17,04:00:00
5,8,2013,17,05:00:00
5,8,2013,17,06:00:00
5,8,2013,18,07:00:00
5,8,2013,18,08:00:00
5,8,2013,20,09:00:00
5,8,2013,20,10:00:00
5,8,2013,21,11:00:00
5,8,2013,23,12:00:00
5,8,2013,21,13:00:00
5,8,2013,23,14:00:00
5,8,2013,22,15:00:00
5,8,2013,19,16:00:00
5,8,2013,19,16:11:00
5,8,2013,19,17:00:00
5,8,2013,19,17:09:00
5,8,2013,17,19:00:00
5,8,2013,17,20:00:00
5,8,2013,17,21:00:00
5,8,2013,16,22:00:00
5,8,2013,16,23:00:00
5,8,2013,15,00:00:00
6,8,2013,14,01:00:00
6,8,2013,13,02:00:00
6,8,2013,13,03:00:00
6,8,2013,12,04:00:00
6,8,2013,11,05:00:00
6,8,2013,11,06:00:00
6,8,2013,12,07:00:00
6,8,2013,14,08:00:00
6,8,2013,15,09:00:00
6,8,2013,18,10:00:00
6,8,2013,18,11:00:00
6,8,2013,19,12:00:00
6,8,2013,20,13:00:00
6,8,2013,20,14:00:00
6,8,2013,21,15:00:00
6,8,2013,22,16:00:00
6,8,2013,21,17:00:00
6,8,2013,21,18:00:00
6,8,2013,22,19:00:00
6,8,2013,21,20:00:00
6,8,2013,19,21:00:00
6,8,2013,17,22:00:00
6,8,2013,16,23:00:00
6,8,2013,16,00:00:00
7,8,2013,16,01:00:00
7,8,2013,16,02:00:00
7,8,2013,16,03:00:00
7,8,2013,16,04:00:00
7,8,2013,15,05:00:00
7,8,2013,14,06:00:00
7,8,2013,13,07:00:00
7,8,2013,15,08:00:00
7,8,2013,17,09:00:00
7,8,2013,18,10:00:00
7,8,2013,19,11:00:00
7,8,2013,21,12:00:00
7,8,2013,21,13:00:00
7,8,2013,22,14:00:00
7,8,2013,22,15:00:00
7,8,2013,21,16:00:00
7,8,2013,21,17:00:00
7,8,2013,21,18:00:00
7,8,2013,21,19:00:00
7,8,2013,20,20:00:00
7,8,2013,19,21:00:00
7,8,2013,17,22:00:00
7,8,2013,17,23:00:00
7,8,2013,14,00:00:00
8,8,2013,13,01:00:00
8,8,2013,12,02:00:00
8,8,2013,11,03:00:00
8,8,2013,11,04:00:00
8,8,2013,11,05:00:00
8,8,2013,10,06:00:00
8,8,2013,11,07:00:00
8,8,2013,14,08:00:00
8,8,2013,17,09:00:00
8,8,2013,20,10:00:00
8,8,2013,20,11:00:00
8,8,2013,22,12:00:00
8,8,2013,22,13:00:00
8,8,2013,22,14:00:00
8,8,2013,23,15:00:00
8,8,2013,23,16:00:00
8,8,2013,24,17:00:00
8,8,2013,24,18:00:00
8,8,2013,22,19:00:00
8,8,2013,21,20:00:00
8,8,2013,20,21:00:00
8,8,2013,19,22:00:00
8,8,2013,18,23:00:00
8,8,2013,17,00:00:00
9,8,2013,17,01:00:00
9,8,2013,16,02:00:00
9,8,2013,16,03:00:00
9,8,2013,17,04:00:00
9,8,2013,17,05:00:00
9,8,2013,16,06:00:00
9,8,2013,16,07:00:00
9,8,2013,17,08:00:00
9,8,2013,17,08:36:00
9,8,2013,18,09:00:00
9,8,2013,19,10:00:00
9,8,2013,21,11:00:00
9,8,2013,21,11:21:00
9,8,2013,20,12:00:00
9,8,2013,21,13:00:00
9,8,2013,22,14:00:00
9,8,2013,23,15:00:00
9,8,2013,23,16:00:00
9,8,2013,23,17:00:00
9,8,2013,22,18:00:00
9,8,2013,21,19:00:00
9,8,2013,20,20:00:00
9,8,2013,18,21:00:00
9,8,2013,18,22:00:00
9,8,2013,17,23:00:00
9,8,2013,17,00:00:00
10,8,2013,16,01:00:00
10,8,2013,15,02:00:00
10,8,2013,14,03:00:00
10,8,2013,12,04:00:00
10,8,2013,13,05:00:00
10,8,2013,13,06:00:00
10,8,2013,14,07:00:00
10,8,2013,15,08:00:00
10,8,2013,16,09:00:00
10,8,2013,18,10:00:00
10,8,2013,18,11:00:00
10,8,2013,19,12:00:00
10,8,2013,20,13:00:00
10,8,2013,21,14:00:00
10,8,2013,22,15:00:00
10,8,2013,21,16:00:00
10,8,2013,22,17:00:00
10,8,2013,21,18:00:00
10,8,2013,20,19:00:00
10,8,2013,20,20:00:00
10,8,2013,18,21:00:00
10,8,2013,17,22:00:00
10,8,2013,16,23:00:00
10,8,2013,17,00:00:00
11,8,2013,17,01:00:00
11,8,2013,16,02:00:00
11,8,2013,16,03:00:00
11,8,2013,16,04:00:00
11,8,2013,16,05:00:00
11,8,2013,16,06:00:00
11,8,2013,16,07:00:00
11,8,2013,17,08:00:00
11,8,2013,18,09:00:00
11,8,2013,19,10:00:00
11,8,2013,20,11:00:00
11,8,2013,20,12:00:00
11,8,2013,22,13:00:00
11,8,2013,22,14:00:00
11,8,2013,22,15:00:00
11,8,2013,21,16:00:00
11,8,2013,21,17:00:00
11,8,2013,21,18:00:00
11,8,2013,20,19:00:00
11,8,2013,19,20:00:00
11,8,2013,18,21:00:00
11,8,2013,17,22:00:00
11,8,2013,16,23:00:00
11,8,2013,16,00:00:00
12,8,2013,15,01:00:00
12,8,2013,14,02:00:00
12,8,2013,13,03:00:00
12,8,2013,13,04:00:00
12,8,2013,13,05:00:00
12,8,2013,13,06:00:00
12,8,2013,13,07:00:00
12,8,2013,14,08:00:00
12,8,2013,16,09:00:00
