"","anno","mese","giorno","ora","prezzo","date.x","dateTime.x","consumo","GradoFix"
"31710","2015","08","14","03:00:00",8.22,"2015-08-14","2015-08-14 03:00:00",29183.4,10
"31711","2015","08","14","04:00:00",7.79,"2015-08-14","2015-08-14 04:00:00",29078.9,9
"31712","2015","08","14","05:00:00",7.93,"2015-08-14","2015-08-14 05:00:00",29283.1,9
"31713","2015","08","14","06:00:00",8.81,"2015-08-14","2015-08-14 06:00:00",30691,9
"31714","2015","08","14","07:00:00",10.68,"2015-08-14","2015-08-14 07:00:00",34558.7,13
"31715","2015","08","14","08:00:00",12.68,"2015-08-14","2015-08-14 08:00:00",37863.7,16
"31716","2015","08","14","09:00:00",13.66,"2015-08-14","2015-08-14 09:00:00",39434.1,18
"31717","2015","08","14","10:00:00",14.01,"2015-08-14","2015-08-14 10:00:00",39894.7,19
"31718","2015","08","14","11:00:00",13.83,"2015-08-14","2015-08-14 11:00:00",39910.8,20
"31719","2015","08","14","12:00:00",13.47,"2015-08-14","2015-08-14 12:00:00",39777.3,20
"31720","2015","08","14","13:00:00",13.15,"2015-08-14","2015-08-14 13:00:00",39375.3,21
"31721","2015","08","14","14:00:00",12.77,"2015-08-14","2015-08-14 14:00:00",38644.2,22
"31722","2015","08","14","15:00:00",12.16,"2015-08-14","2015-08-14 15:00:00",37869.4,22
"31723","2015","08","14","16:00:00",11.54,"2015-08-14","2015-08-14 16:00:00",37246.7,22
"31724","2015","08","14","17:00:00",10.74,"2015-08-14","2015-08-14 17:00:00",36693.9,22
"31725","2015","08","14","18:00:00",10.63,"2015-08-14","2015-08-14 18:00:00",36548.5,21
"31726","2015","08","14","19:00:00",10.72,"2015-08-14","2015-08-14 19:00:00",36406.1,21
"31727","2015","08","14","20:00:00",10.71,"2015-08-14","2015-08-14 20:00:00",36273.7,19
"31728","2015","08","14","21:00:00",9.91,"2015-08-14","2015-08-14 21:00:00",35345.8,17
"31729","2015","08","14","22:00:00",10.01,"2015-08-14","2015-08-14 22:00:00",35228.5,14
"31730","2015","08","14","23:00:00",9.3,"2015-08-14","2015-08-14 23:00:00",34202.8,12
"31731","2015","08","14","00:00:00",8.63,"2015-08-14","2015-08-15 00:00:00",32085,18
"31732","2015","08","15","01:00:00",9.36,"2015-08-15","2015-08-15 01:00:00",30226.8,11
"31733","2015","08","15","02:00:00",8.72,"2015-08-15","2015-08-15 02:00:00",29227.6,10
"31734","2015","08","15","03:00:00",8.49,"2015-08-15","2015-08-15 03:00:00",28744.9,10
"31735","2015","08","15","04:00:00",8.42,"2015-08-15","2015-08-15 04:00:00",28528.5,9
"31736","2015","08","15","05:00:00",8.56,"2015-08-15","2015-08-15 05:00:00",28415.2,9
"31737","2015","08","15","06:00:00",9.22,"2015-08-15","2015-08-15 06:00:00",28981.9,10
"31738","2015","08","15","07:00:00",9.36,"2015-08-15","2015-08-15 07:00:00",29305.5,14
"31739","2015","08","15","08:00:00",10.25,"2015-08-15","2015-08-15 08:00:00",30463.1,16
"31740","2015","08","15","09:00:00",11.57,"2015-08-15","2015-08-15 09:00:00",32190.4,19
"31741","2015","08","15","10:00:00",12.43,"2015-08-15","2015-08-15 10:00:00",33879.8,20
"31742","2015","08","15","11:00:00",12.71,"2015-08-15","2015-08-15 11:00:00",34524,21
"31743","2015","08","15","12:00:00",12.61,"2015-08-15","2015-08-15 12:00:00",34416.7,21
"31744","2015","08","15","13:00:00",12.24,"2015-08-15","2015-08-15 13:00:00",34042.5,22
"31745","2015","08","15","14:00:00",12.08,"2015-08-15","2015-08-15 14:00:00",33539.7,22
"31746","2015","08","15","15:00:00",11.68,"2015-08-15","2015-08-15 15:00:00",33202.5,22
"31747","2015","08","15","16:00:00",11.5,"2015-08-15","2015-08-15 16:00:00",32977.1,22
"31748","2015","08","15","17:00:00",11.62,"2015-08-15","2015-08-15 17:00:00",33084.9,22
"31749","2015","08","15","18:00:00",11.74,"2015-08-15","2015-08-15 18:00:00",33470,21
"31750","2015","08","15","19:00:00",12.02,"2015-08-15","2015-08-15 19:00:00",34029,20
"31751","2015","08","15","20:00:00",11.98,"2015-08-15","2015-08-15 20:00:00",33948.1,18
"31752","2015","08","15","21:00:00",11.84,"2015-08-15","2015-08-15 21:00:00",33552.7,17
"31753","2015","08","15","22:00:00",11.94,"2015-08-15","2015-08-15 22:00:00",33451.9,16
"31754","2015","08","15","23:00:00",11.94,"2015-08-15","2015-08-15 23:00:00",32875.7,16
"31755","2015","08","15","00:00:00",10.67,"2015-08-15","2015-08-16 00:00:00",31028.7,18
"31756","2015","08","16","01:00:00",10.24,"2015-08-16","2015-08-16 01:00:00",28975.5,13
"31757","2015","08","16","02:00:00",9.85,"2015-08-16","2015-08-16 02:00:00",28185.1,11
"31758","2015","08","16","03:00:00",9.79,"2015-08-16","2015-08-16 03:00:00",27785.3,11
"31759","2015","08","16","04:00:00",9.73,"2015-08-16","2015-08-16 04:00:00",27532.6,12
"31760","2015","08","16","05:00:00",9.63,"2015-08-16","2015-08-16 05:00:00",27331.1,12
"31761","2015","08","16","06:00:00",9.61,"2015-08-16","2015-08-16 06:00:00",27286.7,12
"31762","2015","08","16","07:00:00",9.93,"2015-08-16","2015-08-16 07:00:00",27669.3,15
"31763","2015","08","16","08:00:00",10.34,"2015-08-16","2015-08-16 08:00:00",28767.1,17
"31764","2015","08","16","09:00:00",11.11,"2015-08-16","2015-08-16 09:00:00",30660.7,19
"31765","2015","08","16","10:00:00",12.05,"2015-08-16","2015-08-16 10:00:00",32441.9,20
"31766","2015","08","16","11:00:00",12.43,"2015-08-16","2015-08-16 11:00:00",33403.3,20
"31767","2015","08","16","12:00:00",12.57,"2015-08-16","2015-08-16 12:00:00",33782.1,20
"31768","2015","08","16","13:00:00",12.24,"2015-08-16","2015-08-16 13:00:00",33711.7,21
"31769","2015","08","16","14:00:00",12.07,"2015-08-16","2015-08-16 14:00:00",33481.4,22
"31770","2015","08","16","15:00:00",11.5,"2015-08-16","2015-08-16 15:00:00",32881.8,22
"31771","2015","08","16","16:00:00",11.14,"2015-08-16","2015-08-16 16:00:00",32783.6,21
"31772","2015","08","16","17:00:00",11.26,"2015-08-16","2015-08-16 17:00:00",33015.2,21
"31773","2015","08","16","18:00:00",11.5,"2015-08-16","2015-08-16 18:00:00",33548.5,21
"31774","2015","08","16","19:00:00",11.67,"2015-08-16","2015-08-16 19:00:00",33878.5,19
"31775","2015","08","16","20:00:00",12.03,"2015-08-16","2015-08-16 20:00:00",34833.7,18
"31776","2015","08","16","21:00:00",11.99,"2015-08-16","2015-08-16 21:00:00",34716.4,17
"31777","2015","08","16","22:00:00",12.15,"2015-08-16","2015-08-16 22:00:00",35205.5,16
"31778","2015","08","16","23:00:00",11.67,"2015-08-16","2015-08-16 23:00:00",34199,14
"31779","2015","08","16","00:00:00",10.7,"2015-08-16","2015-08-17 00:00:00",31955,18
"31780","2015","08","17","01:00:00",9.63,"2015-08-17","2015-08-17 01:00:00",29688.6,11
"31781","2015","08","17","02:00:00",8.4,"2015-08-17","2015-08-17 02:00:00",28834.1,11
"31782","2015","08","17","03:00:00",8.03,"2015-08-17","2015-08-17 03:00:00",28496.9,10
"31783","2015","08","17","04:00:00",7.93,"2015-08-17","2015-08-17 04:00:00",28398.8,11
"31784","2015","08","17","05:00:00",8.19,"2015-08-17","2015-08-17 05:00:00",28651.9,11
"31785","2015","08","17","06:00:00",9.94,"2015-08-17","2015-08-17 06:00:00",30237.8,11
"31786","2015","08","17","07:00:00",11.3,"2015-08-17","2015-08-17 07:00:00",34256.4,18
"31787","2015","08","17","08:00:00",13.96,"2015-08-17","2015-08-17 08:00:00",38055.9,16
"31788","2015","08","17","09:00:00",14.59,"2015-08-17","2015-08-17 09:00:00",39612.8,17
"31789","2015","08","17","10:00:00",14.65,"2015-08-17","2015-08-17 10:00:00",39839.1,17
"31790","2015","08","17","11:00:00",14.72,"2015-08-17","2015-08-17 11:00:00",40090.7,18
"31791","2015","08","17","12:00:00",14.51,"2015-08-17","2015-08-17 12:00:00",40045.7,19
"31792","2015","08","17","13:00:00",14.04,"2015-08-17","2015-08-17 13:00:00",39757.3,19
"31793","2015","08","17","14:00:00",13.55,"2015-08-17","2015-08-17 14:00:00",39474.5,19
"31794","2015","08","17","15:00:00",13.31,"2015-08-17","2015-08-17 15:00:00",39247.1,19
"31795","2015","08","17","16:00:00",12.92,"2015-08-17","2015-08-17 16:00:00",38677.7,19
"31796","2015","08","17","17:00:00",12.6,"2015-08-17","2015-08-17 17:00:00",38196.7,19
"31797","2015","08","17","18:00:00",13.06,"2015-08-17","2015-08-17 18:00:00",38510.3,19
"31798","2015","08","17","19:00:00",12.97,"2015-08-17","2015-08-17 19:00:00",38124.7,19
"31799","2015","08","17","20:00:00",12.91,"2015-08-17","2015-08-17 20:00:00",37750.9,18
"31800","2015","08","17","21:00:00",11.88,"2015-08-17","2015-08-17 21:00:00",36864.4,17
"31801","2015","08","17","22:00:00",12.07,"2015-08-17","2015-08-17 22:00:00",36820.7,13
"31802","2015","08","17","23:00:00",10.87,"2015-08-17","2015-08-17 23:00:00",35288.3,14
"31803","2015","08","17","00:00:00",8.97,"2015-08-17","2015-08-18 00:00:00",32533.6,14
"31804","2015","08","18","01:00:00",9.38,"2015-08-18","2015-08-18 01:00:00",29537,18
"31805","2015","08","18","02:00:00",8.96,"2015-08-18","2015-08-18 02:00:00",28721.9,11
"31806","2015","08","18","03:00:00",8.46,"2015-08-18","2015-08-18 03:00:00",28462.4,11
"31807","2015","08","18","04:00:00",8.4,"2015-08-18","2015-08-18 04:00:00",28503,11
"31808","2015","08","18","05:00:00",8.9,"2015-08-18","2015-08-18 05:00:00",28659.7,11
"31809","2015","08","18","06:00:00",9.4,"2015-08-18","2015-08-18 06:00:00",30074.2,10
"31810","2015","08","18","07:00:00",12.42,"2015-08-18","2015-08-18 07:00:00",34533.3,13
"31811","2015","08","18","08:00:00",15.01,"2015-08-18","2015-08-18 08:00:00",38343.6,17
"31812","2015","08","18","09:00:00",15.44,"2015-08-18","2015-08-18 09:00:00",39153.7,18
"31813","2015","08","18","10:00:00",15.51,"2015-08-18","2015-08-18 10:00:00",39519.1,20
"31814","2015","08","18","11:00:00",16.39,"2015-08-18","2015-08-18 11:00:00",39730.3,21
"31815","2015","08","18","12:00:00",15.93,"2015-08-18","2015-08-18 12:00:00",39661.8,21
"31816","2015","08","18","13:00:00",15.35,"2015-08-18","2015-08-18 13:00:00",39410.7,22
"31817","2015","08","18","14:00:00",14.94,"2015-08-18","2015-08-18 14:00:00",39187.5,22
"31818","2015","08","18","15:00:00",14.61,"2015-08-18","2015-08-18 15:00:00",38830.3,22
"31819","2015","08","18","16:00:00",13.42,"2015-08-18","2015-08-18 16:00:00",37890.7,22
"31820","2015","08","18","17:00:00",13.52,"2015-08-18","2015-08-18 17:00:00",37954.8,22
"31821","2015","08","18","18:00:00",14.21,"2015-08-18","2015-08-18 18:00:00",38481.6,21
"31822","2015","08","18","19:00:00",13.94,"2015-08-18","2015-08-18 19:00:00",38341.6,20
"31823","2015","08","18","20:00:00",13.88,"2015-08-18","2015-08-18 20:00:00",38084.2,18
"31824","2015","08","18","21:00:00",13.22,"2015-08-18","2015-08-18 21:00:00",37202.3,17
"31825","2015","08","18","22:00:00",13.4,"2015-08-18","2015-08-18 22:00:00",37012.8,16
"31826","2015","08","18","23:00:00",12.83,"2015-08-18","2015-08-18 23:00:00",35412.5,12
"31827","2015","08","18","00:00:00",11.23,"2015-08-18","2015-08-19 00:00:00",32780.2,11
"31828","2015","08","19","01:00:00",12.49,"2015-08-19","2015-08-19 01:00:00",30493.4,11
"31829","2015","08","19","02:00:00",11.89,"2015-08-19","2015-08-19 02:00:00",29711.7,10
"31830","2015","08","19","03:00:00",11.48,"2015-08-19","2015-08-19 03:00:00",29399.1,10
"31831","2015","08","19","04:00:00",11.53,"2015-08-19","2015-08-19 04:00:00",29297,10
"31832","2015","08","19","05:00:00",11.85,"2015-08-19","2015-08-19 05:00:00",29537.2,10
"31833","2015","08","19","06:00:00",12.75,"2015-08-19","2015-08-19 06:00:00",31053.6,10
"31834","2015","08","19","07:00:00",17.31,"2015-08-19","2015-08-19 07:00:00",35542.2,13
"31835","2015","08","19","08:00:00",21.39,"2015-08-19","2015-08-19 08:00:00",38863.1,17
"31836","2015","08","19","09:00:00",22.16,"2015-08-19","2015-08-19 09:00:00",39678.3,18
"31837","2015","08","19","10:00:00",24.21,"2015-08-19","2015-08-19 10:00:00",39782.9,20
"31838","2015","08","19","11:00:00",25.66,"2015-08-19","2015-08-19 11:00:00",40000.3,21
"31839","2015","08","19","12:00:00",21.82,"2015-08-19","2015-08-19 12:00:00",39878.1,21
"31840","2015","08","19","13:00:00",20.92,"2015-08-19","2015-08-19 13:00:00",39538.5,21
"31841","2015","08","19","14:00:00",21.04,"2015-08-19","2015-08-19 14:00:00",39368.1,22
"31842","2015","08","19","15:00:00",20.48,"2015-08-19","2015-08-19 15:00:00",39125.7,22
"31843","2015","08","19","16:00:00",19.74,"2015-08-19","2015-08-19 16:00:00",38848.8,21
"31844","2015","08","19","17:00:00",19.62,"2015-08-19","2015-08-19 17:00:00",38629,20
"31845","2015","08","19","18:00:00",19.97,"2015-08-19","2015-08-19 18:00:00",39007.7,20
"31846","2015","08","19","19:00:00",19.88,"2015-08-19","2015-08-19 19:00:00",38989.2,19
"31847","2015","08","19","20:00:00",18.66,"2015-08-19","2015-08-19 20:00:00",38551.9,17
"31848","2015","08","19","21:00:00",16.16,"2015-08-19","2015-08-19 21:00:00",37718.2,15
"31849","2015","08","19","22:00:00",16.43,"2015-08-19","2015-08-19 22:00:00",37612.2,13
"31850","2015","08","19","23:00:00",14.54,"2015-08-19","2015-08-19 23:00:00",36032.7,18
"31851","2015","08","19","00:00:00",13.47,"2015-08-19","2015-08-20 00:00:00",33170,11
"31852","2015","08","20","01:00:00",16.63,"2015-08-20","2015-08-20 01:00:00",31045.7,10
"31853","2015","08","20","02:00:00",15.72,"2015-08-20","2015-08-20 02:00:00",30283.9,9
"31854","2015","08","20","03:00:00",15.52,"2015-08-20","2015-08-20 03:00:00",29991,9
"31855","2015","08","20","04:00:00",15.75,"2015-08-20","2015-08-20 04:00:00",29910.8,8
"31856","2015","08","20","05:00:00",16.31,"2015-08-20","2015-08-20 05:00:00",30231.8,8
"31857","2015","08","20","06:00:00",18.11,"2015-08-20","2015-08-20 06:00:00",31710.2,9
"31858","2015","08","20","07:00:00",21.11,"2015-08-20","2015-08-20 07:00:00",35602.9,18
"31859","2015","08","20","08:00:00",24.5,"2015-08-20","2015-08-20 08:00:00",39140.8,16
"31860","2015","08","20","09:00:00",24.86,"2015-08-20","2015-08-20 09:00:00",39785.2,17
"31861","2015","08","20","10:00:00",25,"2015-08-20","2015-08-20 10:00:00",40180.1,19
"31862","2015","08","20","11:00:00",24.95,"2015-08-20","2015-08-20 11:00:00",40485.8,19
"31863","2015","08","20","12:00:00",24.72,"2015-08-20","2015-08-20 12:00:00",40355.2,20
"31864","2015","08","20","13:00:00",24.03,"2015-08-20","2015-08-20 13:00:00",40047.5,22
"31865","2015","08","20","14:00:00",23.73,"2015-08-20","2015-08-20 14:00:00",39796.4,22
"31866","2015","08","20","15:00:00",23.18,"2015-08-20","2015-08-20 15:00:00",39460.3,22
"31867","2015","08","20","16:00:00",22.5,"2015-08-20","2015-08-20 16:00:00",39043.2,22
"31868","2015","08","20","17:00:00",22.16,"2015-08-20","2015-08-20 17:00:00",38494.5,22
"31869","2015","08","20","18:00:00",23.55,"2015-08-20","2015-08-20 18:00:00",39266.3,21
"31870","2015","08","20","19:00:00",23.55,"2015-08-20","2015-08-20 19:00:00",39251.8,20
"31871","2015","08","20","20:00:00",23.71,"2015-08-20","2015-08-20 20:00:00",39232.7,19
"31872","2015","08","20","21:00:00",21.82,"2015-08-20","2015-08-20 21:00:00",38491,17
"31873","2015","08","20","22:00:00",23,"2015-08-20","2015-08-20 22:00:00",38381,16
"31874","2015","08","20","23:00:00",21.03,"2015-08-20","2015-08-20 23:00:00",36687.8,14
"31875","2015","08","20","00:00:00",18.45,"2015-08-20","2015-08-21 00:00:00",33726.9,18
"31876","2015","08","21","01:00:00",17,"2015-08-21","2015-08-21 01:00:00",30985.6,12
"31877","2015","08","21","02:00:00",16.09,"2015-08-21","2015-08-21 02:00:00",30142.2,11
"31878","2015","08","21","03:00:00",15.72,"2015-08-21","2015-08-21 03:00:00",29930.2,10
"31879","2015","08","21","04:00:00",15.76,"2015-08-21","2015-08-21 04:00:00",29890,10
"31880","2015","08","21","05:00:00",16.37,"2015-08-21","2015-08-21 05:00:00",30152.1,9
"31881","2015","08","21","06:00:00",18.05,"2015-08-21","2015-08-21 06:00:00",31903.4,9
"31882","2015","08","21","07:00:00",20.71,"2015-08-21","2015-08-21 07:00:00",36344.3,12
"31883","2015","08","21","08:00:00",24.67,"2015-08-21","2015-08-21 08:00:00",40013,16
"31884","2015","08","21","09:00:00",24.55,"2015-08-21","2015-08-21 09:00:00",40237.8,17
"31885","2015","08","21","10:00:00",24.28,"2015-08-21","2015-08-21 10:00:00",40426.6,18
"31886","2015","08","21","11:00:00",23.77,"2015-08-21","2015-08-21 11:00:00",40597,19
"31887","2015","08","21","12:00:00",22.97,"2015-08-21","2015-08-21 12:00:00",40263.4,20
"31888","2015","08","21","13:00:00",21.71,"2015-08-21","2015-08-21 13:00:00",39785.7,21
"31889","2015","08","21","14:00:00",21.43,"2015-08-21","2015-08-21 14:00:00",39030.6,21
"31890","2015","08","21","15:00:00",21.02,"2015-08-21","2015-08-21 15:00:00",38577.8,21
"31891","2015","08","21","16:00:00",20.24,"2015-08-21","2015-08-21 16:00:00",38280.2,21
"31892","2015","08","21","17:00:00",19.92,"2015-08-21","2015-08-21 17:00:00",37851.5,22
"31893","2015","08","21","18:00:00",20.09,"2015-08-21","2015-08-21 18:00:00",38007.1,21
"31894","2015","08","21","19:00:00",20.27,"2015-08-21","2015-08-21 19:00:00",38133.8,20
"31895","2015","08","21","20:00:00",20,"2015-08-21","2015-08-21 20:00:00",37743.3,18
"31896","2015","08","21","21:00:00",19.13,"2015-08-21","2015-08-21 21:00:00",36822.5,18
"31897","2015","08","21","22:00:00",19.53,"2015-08-21","2015-08-21 22:00:00",36695.3,14
"31898","2015","08","21","23:00:00",18.57,"2015-08-21","2015-08-21 23:00:00",35254.5,12
"31899","2015","08","21","00:00:00",16.56,"2015-08-21","2015-08-22 00:00:00",32796.1,11
"31900","2015","08","22","01:00:00",16.68,"2015-08-22","2015-08-22 01:00:00",30194.9,11
"31901","2015","08","22","02:00:00",16.33,"2015-08-22","2015-08-22 02:00:00",29308.9,11
"31902","2015","08","22","03:00:00",16.14,"2015-08-22","2015-08-22 03:00:00",28854.9,10
"31903","2015","08","22","04:00:00",16.08,"2015-08-22","2015-08-22 04:00:00",28684.7,9
"31904","2015","08","22","05:00:00",15.99,"2015-08-22","2015-08-22 05:00:00",28643.3,9
"31905","2015","08","22","06:00:00",16.17,"2015-08-22","2015-08-22 06:00:00",28820.5,10
"31906","2015","08","22","07:00:00",16.39,"2015-08-22","2015-08-22 07:00:00",29579.7,12
"31907","2015","08","22","08:00:00",16.84,"2015-08-22","2015-08-22 08:00:00",31478,14
"31908","2015","08","22","09:00:00",18.02,"2015-08-22","2015-08-22 09:00:00",33623.8,14
"31909","2015","08","22","10:00:00",18.97,"2015-08-22","2015-08-22 10:00:00",35218.4,17
"31910","2015","08","22","11:00:00",19.45,"2015-08-22","2015-08-22 11:00:00",35746.4,20
"31911","2015","08","22","12:00:00",18.75,"2015-08-22","2015-08-22 12:00:00",35132.2,21
"31912","2015","08","22","13:00:00",17.57,"2015-08-22","2015-08-22 13:00:00",34438.4,22
"31913","2015","08","22","14:00:00",16.36,"2015-08-22","2015-08-22 14:00:00",33909.5,23
"31914","2015","08","22","15:00:00",15.92,"2015-08-22","2015-08-22 15:00:00",33561,23
"31915","2015","08","22","16:00:00",16.37,"2015-08-22","2015-08-22 16:00:00",33292.6,23
"31916","2015","08","22","17:00:00",16.86,"2015-08-22","2015-08-22 17:00:00",33469.6,24
"31917","2015","08","22","18:00:00",18.69,"2015-08-22","2015-08-22 18:00:00",34661.1,23
"31918","2015","08","22","19:00:00",19.06,"2015-08-22","2015-08-22 19:00:00",34991.7,21
"31919","2015","08","22","20:00:00",18.88,"2015-08-22","2015-08-22 20:00:00",34918.1,19
"31920","2015","08","22","21:00:00",18.83,"2015-08-22","2015-08-22 21:00:00",34680.5,17
"31921","2015","08","22","22:00:00",18.91,"2015-08-22","2015-08-22 22:00:00",34587,14
"31922","2015","08","22","23:00:00",18.33,"2015-08-22","2015-08-22 23:00:00",33382.5,12
"31923","2015","08","22","00:00:00",16.97,"2015-08-22","2015-08-23 00:00:00",31295.1,12
"31924","2015","08","23","01:00:00",16.13,"2015-08-23","2015-08-23 01:00:00",29823.3,11
"31925","2015","08","23","02:00:00",15.58,"2015-08-23","2015-08-23 02:00:00",28906.8,11
"31926","2015","08","23","03:00:00",15.29,"2015-08-23","2015-08-23 03:00:00",28458.9,10
"31927","2015","08","23","04:00:00",15.11,"2015-08-23","2015-08-23 04:00:00",28224.5,9
"31928","2015","08","23","05:00:00",14.9,"2015-08-23","2015-08-23 05:00:00",27989.4,8
"31929","2015","08","23","06:00:00",14.6,"2015-08-23","2015-08-23 06:00:00",27595,9
"31930","2015","08","23","07:00:00",15.01,"2015-08-23","2015-08-23 07:00:00",28486.8,11
"31931","2015","08","23","08:00:00",15.53,"2015-08-23","2015-08-23 08:00:00",29157.9,15
"31932","2015","08","23","09:00:00",16.57,"2015-08-23","2015-08-23 09:00:00",30866.8,17
"31933","2015","08","23","10:00:00",17.1,"2015-08-23","2015-08-23 10:00:00",32188.1,18
"31934","2015","08","23","11:00:00",17.11,"2015-08-23","2015-08-23 11:00:00",33094.6,19
"31935","2015","08","23","12:00:00",16.71,"2015-08-23","2015-08-23 12:00:00",33379.2,20
"31936","2015","08","23","13:00:00",16.03,"2015-08-23","2015-08-23 13:00:00",33206.6,22
"31937","2015","08","23","14:00:00",15.31,"2015-08-23","2015-08-23 14:00:00",32839.3,22
"31938","2015","08","23","15:00:00",15.01,"2015-08-23","2015-08-23 15:00:00",32587.9,23
"31939","2015","08","23","16:00:00",14.81,"2015-08-23","2015-08-23 16:00:00",32510.4,23
"31940","2015","08","23","17:00:00",15.25,"2015-08-23","2015-08-23 17:00:00",32704.9,22
"31941","2015","08","23","18:00:00",16.17,"2015-08-23","2015-08-23 18:00:00",33252.4,22
"31942","2015","08","23","19:00:00",17.22,"2015-08-23","2015-08-23 19:00:00",33792.8,21
"31943","2015","08","23","20:00:00",17.92,"2015-08-23","2015-08-23 20:00:00",34286.9,19
"31944","2015","08","23","21:00:00",17.96,"2015-08-23","2015-08-23 21:00:00",34368.4,19
"31945","2015","08","23","22:00:00",18.25,"2015-08-23","2015-08-23 22:00:00",34615.2,18
"31946","2015","08","23","23:00:00",17.21,"2015-08-23","2015-08-23 23:00:00",33380.5,15
"31947","2015","08","23","00:00:00",15.17,"2015-08-23","2015-08-24 00:00:00",31012.9,18
"31948","2015","08","24","01:00:00",15.07,"2015-08-24","2015-08-24 01:00:00",29318,14
"31949","2015","08","24","02:00:00",14.24,"2015-08-24","2015-08-24 02:00:00",28694.3,14
"31950","2015","08","24","03:00:00",13.79,"2015-08-24","2015-08-24 03:00:00",28379,13
"31951","2015","08","24","04:00:00",13.9,"2015-08-24","2015-08-24 04:00:00",28432.8,13
"31952","2015","08","24","05:00:00",14.59,"2015-08-24","2015-08-24 05:00:00",28873.5,14
"31953","2015","08","24","06:00:00",17.05,"2015-08-24","2015-08-24 06:00:00",30654.3,14
"31954","2015","08","24","07:00:00",20.03,"2015-08-24","2015-08-24 07:00:00",35295.9,14
"31955","2015","08","24","08:00:00",22.34,"2015-08-24","2015-08-24 08:00:00",38980.8,16
"31956","2015","08","24","09:00:00",24.76,"2015-08-24","2015-08-24 09:00:00",40490.4,19
"31957","2015","08","24","10:00:00",25.04,"2015-08-24","2015-08-24 10:00:00",40732,20
"31958","2015","08","24","11:00:00",24.4,"2015-08-24","2015-08-24 11:00:00",40834.6,22
"31959","2015","08","24","12:00:00",23.42,"2015-08-24","2015-08-24 12:00:00",40665.7,23
"31960","2015","08","24","13:00:00",22.57,"2015-08-24","2015-08-24 13:00:00",40406.6,24
"31961","2015","08","24","14:00:00",22.39,"2015-08-24","2015-08-24 14:00:00",40053.2,24
"31962","2015","08","24","15:00:00",21.9,"2015-08-24","2015-08-24 15:00:00",39673.1,24
"31963","2015","08","24","16:00:00",21.37,"2015-08-24","2015-08-24 16:00:00",39223.9,23
"31964","2015","08","24","17:00:00",21.09,"2015-08-24","2015-08-24 17:00:00",38718.5,23
"31965","2015","08","24","18:00:00",21.56,"2015-08-24","2015-08-24 18:00:00",38781.9,22
"31966","2015","08","24","19:00:00",21.37,"2015-08-24","2015-08-24 19:00:00",38542,21
"31967","2015","08","24","20:00:00",21.73,"2015-08-24","2015-08-24 20:00:00",38371.5,21
"31968","2015","08","24","21:00:00",20.48,"2015-08-24","2015-08-24 21:00:00",37948,18
"31969","2015","08","24","22:00:00",20.41,"2015-08-24","2015-08-24 22:00:00",37355.1,20
"31970","2015","08","24","23:00:00",19.08,"2015-08-24","2015-08-24 23:00:00",35076.5,19
"31971","2015","08","24","00:00:00",16.13,"2015-08-24","2015-08-25 00:00:00",31432.9,19
"31972","2015","08","25","01:00:00",14.16,"2015-08-25","2015-08-25 01:00:00",29408.9,19
"31973","2015","08","25","02:00:00",13.4,"2015-08-25","2015-08-25 02:00:00",28510.8,19
"31974","2015","08","25","03:00:00",13.02,"2015-08-25","2015-08-25 03:00:00",27975.2,19
"31975","2015","08","25","04:00:00",12.21,"2015-08-25","2015-08-25 04:00:00",27562.4,19
"31976","2015","08","25","05:00:00",12.62,"2015-08-25","2015-08-25 05:00:00",27570.7,19
"31977","2015","08","25","06:00:00",15.15,"2015-08-25","2015-08-25 06:00:00",30293.9,18
"31978","2015","08","25","07:00:00",18.72,"2015-08-25","2015-08-25 07:00:00",34986.7,19
"31979","2015","08","25","08:00:00",22.21,"2015-08-25","2015-08-25 08:00:00",38603,19
"31980","2015","08","25","09:00:00",23.18,"2015-08-25","2015-08-25 09:00:00",39516.4,22
"31981","2015","08","25","10:00:00",22.8,"2015-08-25","2015-08-25 10:00:00",39851.1,22
"31982","2015","08","25","11:00:00",21.37,"2015-08-25","2015-08-25 11:00:00",39920.9,23
"31983","2015","08","25","12:00:00",21.01,"2015-08-25","2015-08-25 12:00:00",39873.8,24
"31984","2015","08","25","13:00:00",20.27,"2015-08-25","2015-08-25 13:00:00",39588.6,23
"31985","2015","08","25","14:00:00",20.11,"2015-08-25","2015-08-25 14:00:00",39283.1,24
"31986","2015","08","25","15:00:00",20.13,"2015-08-25","2015-08-25 15:00:00",38954.7,23
"31987","2015","08","25","16:00:00",19.95,"2015-08-25","2015-08-25 16:00:00",38309.5,24
"31988","2015","08","25","17:00:00",19.87,"2015-08-25","2015-08-25 17:00:00",38361.2,24
"31989","2015","08","25","18:00:00",19.46,"2015-08-25","2015-08-25 18:00:00",38266.6,22
"31990","2015","08","25","19:00:00",18.93,"2015-08-25","2015-08-25 19:00:00",37822.2,22
"31991","2015","08","25","20:00:00",19.09,"2015-08-25","2015-08-25 20:00:00",37429.2,21
"31992","2015","08","25","21:00:00",18.16,"2015-08-25","2015-08-25 21:00:00",37105,20
"31993","2015","08","25","22:00:00",18.56,"2015-08-25","2015-08-25 22:00:00",36863,18
"31994","2015","08","25","23:00:00",16.9,"2015-08-25","2015-08-25 23:00:00",35171.5,18
"31995","2015","08","25","00:00:00",15.05,"2015-08-25","2015-08-26 00:00:00",32342.6,17
